customer_id,total_orders,avg_order_value,last_order_value,days_since_last_purchase,days_between_orders_avg,sku_diversity,return_rate,churned
2583,3,519.57,689.77,222,110.7,3,0.017,0
2584,3,721.7,688.89,44,162.7,3,0.085,0
2585,3,705.19,925.47,103,165.7,3,0.251,0
2586,3,826.55,867.37,6,147.5,3,0.042,0
2587,5,1077.97,967.93,24,83.3,5,0.158,0
2588,4,843.44,875.6,15,63.3,3,0.009,0
2589,5,594.47,609.8,93,26.9,4,0.183,1
2590,4,794.99,826.58,30,136.1,4,0.369,0
2591,4,692.47,595.87,146,147.2,4,0.001,0
2592,5,649.19,557.06,128,27.3,1,0.087,0
2593,2,620.67,761.63,220,263.8,2,0.256,0
2594,1,612.7,741.97,25,365.0,1,0.051,0
2595,3,528.34,440.77,89,143.4,3,0.008,0
2596,9,505.68,492.05,68,57.1,1,0.288,0
2597,5,798.25,859.44,35,133.4,5,0.008,0
2598,4,646.56,751.9,30,113.0,4,0.049,0
2599,5,727.31,754.69,113,30.4,5,0.166,0
2600,6,569.53,700.98,34,93.6,3,0.103,0
2601,5,786.86,774.59,25,15.0,5,0.016,0
2602,3,594.45,778.35,99,119.2,1,0.015,0
2603,3,499.17,753.93,87,23.6,3,0.042,0
2604,4,935.22,948.8,154,156.7,2,0.044,0
2605,3,731.16,786.04,5,54.2,3,0.103,0
2606,2,653.17,530.33,27,214.7,2,0.101,0
2607,2,671.18,648.17,216,246.1,1,0.152,0
2608,4,646.12,669.25,34,24.4,3,0.187,0
2609,2,773.99,882.11,236,235.3,2,0.102,0
2610,2,467.89,448.73,85,237.6,2,0.036,0
2611,4,429.22,493.3,63,29.3,4,0.147,0
2612,6,716.88,663.08,37,100.2,2,0.02,0
2613,2,438.62,527.13,47,19.2,2,0.007,0
2614,7,414.01,448.36,64,67.2,4,0.16,0
2615,3,835.44,897.23,59,240.6,2,0.017,0
2616,2,725.02,658.28,29,278.7,2,0.05,0
2617,4,727.04,714.85,0,63.1,1,0.004,0
2618,5,532.18,492.38,8,51.3,3,0.135,0
2619,6,908.52,1066.4,9,7.9,6,0.072,0
2620,4,850.89,620.24,86,90.2,4,0.048,0
2621,5,496.13,426.03,128,27.5,4,0.027,1
2622,1,683.69,848.71,109,365.0,1,0.194,0
2623,3,638.56,662.52,64,110.9,3,0.165,0
2624,1,693.3,862.86,25,365.0,1,0.025,0
2625,3,863.15,1006.43,277,108.2,3,0.037,0
2626,4,642.87,762.77,136,30.2,2,0.304,0
2627,5,847.56,918.91,48,117.0,5,0.345,0
2628,6,440.42,382.49,8,18.8,3,0.041,0
2629,4,607.73,616.9,192,85.2,4,0.139,0
2630,3,639.74,480.04,22,37.6,2,0.235,0
2631,1,618.92,598.43,201,207.3,1,0.052,0
2632,2,703.65,626.94,59,165.3,2,0.074,0
2633,2,723.69,454.31,282,254.1,2,0.018,0
2634,8,734.56,797.2,48,8.5,8,0.235,0
2635,2,832.94,887.56,37,67.2,1,0.227,0
2636,4,810.02,1014.49,1,114.5,4,0.383,0
2637,4,474.69,358.53,24,22.0,2,0.014,0
2638,4,722.49,878.68,46,138.1,4,0.083,0
2639,4,608.19,326.07,126,154.4,1,0.011,0
2640,6,822.94,798.71,19,109.9,1,0.023,0
2641,11,894.33,1247.82,15,45.9,9,0.025,0
2642,4,826.24,821.5,58,107.4,3,0.061,0
2643,2,985.9,841.01,6,294.5,1,0.023,0
2644,6,812.96,799.4,117,26.7,6,0.059,0
2645,4,849.83,994.05,8,170.1,4,0.103,0
2646,6,580.89,548.13,106,118.4,1,0.03,1
2647,6,696.27,750.9,24,39.3,6,0.198,0
2648,9,803.49,864.69,36,11.9,2,0.293,0
2649,2,743.28,824.9,76,183.3,1,0.073,0
2650,7,562.97,679.65,21,54.0,1,0.048,0
2651,2,561.47,783.78,42,71.1,2,0.208,0
2652,2,428.43,435.92,388,196.4,2,0.145,0
2653,4,755.81,804.6,37,39.8,4,0.025,0
2654,3,545.43,415.94,24,149.5,3,0.138,0
2655,2,800.75,952.07,41,266.1,2,0.121,0
2656,3,808.62,1028.69,142,65.2,3,0.052,0
2657,2,733.27,834.23,53,56.7,2,0.001,0
2658,3,759.24,548.75,22,199.9,3,0.252,0
2659,6,852.78,783.79,42,82.2,2,0.027,0
2660,4,872.51,881.44,12,161.6,3,0.151,0
2661,2,365.4,302.79,73,325.6,2,0.093,0
2662,4,805.78,1151.45,34,1.0,4,0.023,0
2663,5,773.05,836.38,42,134.4,5,0.18,0
2664,5,744.39,883.08,64,64.4,5,0.31,0
2665,3,770.96,917.03,119,36.9,3,0.202,0
2666,4,652.67,667.29,74,151.3,3,0.074,0
2667,3,340.42,258.66,5,128.4,1,0.006,0
2668,5,609.16,705.26,21,46.3,3,0.085,0
2669,5,425.78,597.06,202,145.2,2,0.002,1
2670,3,452.23,418.02,124,33.5,3,0.01,0
2671,4,860.44,762.93,147,162.8,4,0.163,0
2672,2,618.3,722.02,114,365.0,2,0.264,0
2673,2,740.32,877.12,62,97.9,2,0.153,0
2674,1,700.66,861.08,213,365.0,1,0.003,0
2675,6,900.82,875.37,87,83.2,2,0.194,0
2676,4,711.21,690.78,105,177.2,4,0.11,0
2677,3,610.37,289.54,84,228.1,3,0.032,0
2678,5,922.14,931.4,27,78.8,4,0.001,0
2679,4,625.19,554.67,58,38.2,4,0.002,0
2680,3,762.59,426.02,86,181.5,3,0.092,0
2681,4,774.66,1068.08,25,159.4,4,0.025,0
2682,5,513.7,538.52,23,102.4,5,0.022,0
2683,5,838.07,539.16,141,68.0,5,0.141,0
2684,7,903.09,971.12,27,51.2,3,0.023,0
2685,3,529.94,727.15,397,129.8,3,0.079,0
2686,2,704.43,874.01,82,208.8,2,0.07,0
2687,6,900.98,1075.17,59,10.9,6,0.038,0
2688,2,456.2,343.8,100,214.7,2,0.098,0
2689,5,794.28,707.82,61,28.6,5,0.063,0
2690,2,512.62,423.58,317,363.7,2,0.036,0
2691,5,652.07,654.43,8,13.4,5,0.132,0
2692,4,668.33,771.98,43,73.4,4,0.071,0
2693,4,523.28,569.05,34,53.8,2,0.126,0
2694,3,563.4,461.13,47,201.7,3,0.004,0
2695,3,689.1,663.74,292,184.8,3,0.067,0
2696,6,906.52,1095.7,5,49.7,6,0.006,0
2697,6,772.15,851.01,26,73.8,6,0.152,0
2698,7,454.13,490.42,96,61.0,2,0.026,1
2699,2,769.86,634.69,39,161.5,1,0.093,0
2700,1,706.15,728.76,55,56.9,1,0.017,0
2701,5,605.04,467.71,36,90.5,2,0.292,0
2702,4,634.41,529.64,12,20.2,4,0.077,0
2703,3,774.63,545.48,87,91.8,3,0.082,0
2704,4,464.2,624.67,73,177.7,2,0.004,0
2705,5,602.96,816.27,3,46.8,2,0.017,0
2706,2,528.18,422.11,182,349.4,2,0.095,0
2707,1,580.13,490.13,27,365.0,1,0.268,0
2708,6,749.4,701.79,19,30.3,6,0.05,0
2709,7,707.31,879.69,59,26.0,6,0.27,0
2710,3,800.68,898.0,265,138.2,1,0.039,0
2711,2,361.97,461.97,3,97.6,2,0.083,0
2712,5,659.51,882.05,155,142.8,1,0.209,0
2713,4,683.96,750.11,144,88.9,4,0.105,0
2714,2,454.26,481.36,25,69.7,1,0.155,0
2715,3,596.74,759.29,56,111.8,3,0.087,0
2716,4,696.81,847.39,171,40.5,3,0.165,0
2717,3,748.11,908.91,18,187.2,3,0.093,0
2718,2,752.1,823.57,17,85.9,2,0.221,0
2719,1,404.32,488.56,239,365.0,1,0.006,0
2720,6,605.46,569.11,50,76.1,6,0.077,0
2721,3,470.56,417.16,40,13.2,3,0.086,0
2722,5,699.12,651.72,16,54.3,5,0.097,0
2723,2,635.35,924.04,143,68.2,2,0.032,0
2724,5,606.2,479.67,37,9.0,5,0.105,0
2725,5,1175.08,1396.59,24,70.8,5,0.02,0
2726,5,542.22,756.99,258,48.1,5,0.04,1
2727,2,697.52,752.92,113,55.6,2,0.022,0
2728,3,771.79,722.66,45,15.1,2,0.162,0
2729,4,753.68,837.47,130,87.4,3,0.038,0
2730,2,786.76,709.14,98,58.0,2,0.052,0
2731,5,753.3,616.25,0,33.8,5,0.114,0
2732,3,650.45,825.54,220,86.5,3,0.009,0
2733,4,701.66,881.54,7,23.4,4,0.156,0
2734,4,601.6,563.27,467,165.2,2,0.042,0
2735,2,588.69,531.24,61,180.5,2,0.046,0
2736,4,502.26,523.99,76,35.7,2,0.002,0
2737,2,818.13,802.48,200,102.5,2,0.238,0
2738,6,865.58,723.97,25,13.4,5,0.198,0
2739,2,611.92,425.43,89,169.6,2,0.26,0
2740,5,688.38,487.6,126,45.5,5,0.03,0
2741,5,939.97,714.23,56,18.7,5,0.007,0
2742,3,868.28,687.7,48,188.6,3,0.373,0
2743,3,833.66,869.06,15,65.0,3,0.127,0
2744,2,740.4,621.38,103,188.5,2,0.009,0
2745,4,605.82,511.62,82,61.7,1,0.228,0
2746,6,622.7,466.57,21,93.5,6,0.154,0
2747,4,735.28,553.65,41,50.1,4,0.007,0
2748,4,765.78,572.49,36,46.5,4,0.103,0
2749,3,554.67,545.82,66,75.5,3,0.01,0
2750,6,886.92,1071.77,113,19.0,6,0.04,0
2751,6,911.13,1184.88,32,65.1,6,0.108,0
2752,7,819.09,827.73,22,102.1,7,0.014,0
2753,3,925.53,1122.0,219,182.5,3,0.079,0
2754,6,795.74,671.17,133,113.3,5,0.006,0
2755,1,741.12,825.37,91,91.6,1,0.118,0
2756,3,707.68,584.33,62,21.3,3,0.139,0
2757,4,652.46,709.2,225,133.6,4,0.105,0
2758,8,699.22,584.58,81,27.3,6,0.046,0
2759,6,543.87,463.47,14,62.6,6,0.163,0
2760,4,687.46,680.18,3,99.5,2,0.01,0
2761,4,524.75,694.64,20,36.0,4,0.093,0
2762,1,579.88,678.9,81,365.0,1,0.004,0
2763,5,884.28,755.22,4,25.6,2,0.034,0
2764,7,877.33,692.33,101,50.0,2,0.175,0
2765,2,574.42,480.49,147,205.5,2,0.04,0
2766,4,830.52,937.46,130,128.9,4,0.036,0
2767,3,611.74,638.44,12,202.3,3,0.155,0
2768,6,600.42,678.73,31,29.0,6,0.121,0
2769,5,908.85,815.46,55,81.0,5,0.081,0
2770,4,535.84,571.8,94,156.9,4,0.111,1
2771,2,431.9,455.29,233,142.3,2,0.061,0
2772,5,600.17,752.06,170,44.8,4,0.03,0
2773,2,609.71,802.35,12,56.3,2,0.025,0
2774,2,644.04,760.44,147,241.5,2,0.232,0
2775,3,441.89,553.6,17,80.8,1,0.199,0
2776,1,752.69,749.7,64,365.0,1,0.034,0
2777,2,984.46,846.79,212,309.1,1,0.015,0
2778,5,745.24,740.69,204,39.9,5,0.031,0
2779,3,666.81,649.18,89,198.6,3,0.08,0
2780,3,800.22,768.28,52,67.4,3,0.091,0
2781,3,711.24,709.77,28,28.5,3,0.168,0
2782,4,708.56,684.38,156,51.8,4,0.031,0
2783,3,687.65,624.66,277,95.6,3,0.037,0
2784,5,732.63,713.47,169,81.6,5,0.23,0
2785,5,638.38,740.74,64,93.7,1,0.039,0
2786,6,455.76,376.9,65,10.3,6,0.051,0
2787,5,977.31,1240.26,163,76.4,3,0.023,0
2788,5,779.5,948.25,128,29.0,5,0.06,0
2789,3,594.77,605.07,98,33.5,3,0.129,0
2790,6,752.67,394.0,93,32.2,2,0.196,0
2791,5,530.5,299.46,19,108.7,3,0.027,0
2792,5,757.06,773.95,33,53.3,5,0.256,0
2793,4,811.38,921.47,31,3.5,4,0.046,0
2794,4,854.94,1158.04,19,104.5,4,0.01,0
2795,2,785.32,721.66,41,293.9,2,0.066,0
2796,8,671.51,602.44,133,25.2,5,0.16,0
2797,4,853.63,645.79,151,111.6,4,0.047,0
2798,3,617.2,691.11,5,148.9,3,0.026,0
2799,5,744.74,745.78,14,36.1,5,0.031,0
2800,4,590.57,534.23,201,48.7,4,0.015,1
2801,3,734.47,737.88,30,196.2,3,0.118,0
2802,3,924.12,906.69,120,148.3,3,0.028,0
2803,6,815.93,973.84,18,11.9,6,0.075,0
2804,8,838.31,766.75,17,46.0,2,0.257,0
2805,3,867.05,866.52,82,144.7,3,0.008,0
2806,7,689.48,806.61,48,86.1,7,0.011,0
2807,9,569.05,538.95,62,42.1,1,0.228,0
2808,6,421.96,359.4,14,52.0,6,0.079,0
2809,6,537.4,399.71,24,34.7,6,0.134,0
2810,4,717.55,568.16,100,137.8,4,0.004,0
2811,4,395.07,344.23,10,9.6,4,0.135,0
2812,3,726.56,866.21,288,191.0,3,0.034,0
2813,2,774.09,659.97,28,365.0,2,0.325,0
2814,4,465.37,445.37,59,165.0,1,0.083,0
2815,4,831.89,660.68,11,27.5,1,0.173,0
2816,5,636.79,643.61,103,128.7,3,0.23,0
2817,6,454.7,480.79,31,78.7,5,0.026,0
2818,6,446.08,477.74,6,116.0,6,0.037,0
2819,3,691.65,934.59,107,215.9,3,0.052,0
2820,2,712.72,710.73,343,171.1,2,0.007,0
2821,9,697.78,738.68,122,29.9,5,0.031,0
2822,6,855.55,759.01,97,119.6,2,0.052,0
2823,1,709.31,1017.49,2,256.1,1,0.006,0
2824,6,612.94,716.81,157,102.0,6,0.057,0
2825,3,651.93,767.2,272,211.6,1,0.061,0
2826,6,862.23,1050.05,3,32.0,6,0.052,0
2827,3,531.91,611.57,15,90.2,3,0.007,0
2828,5,723.85,888.45,54,132.3,2,0.022,0
2829,5,730.76,703.37,46,107.9,3,0.308,0
2830,2,853.42,1240.08,50,231.8,2,0.095,0
2831,6,716.75,495.14,17,43.2,1,0.116,0
2832,3,556.51,525.93,95,49.5,3,0.086,0
2833,3,728.83,981.21,177,197.0,3,0.072,0
2834,3,807.9,780.31,63,17.9,3,0.115,0
2835,2,720.96,816.52,51,352.2,2,0.058,0
2836,2,864.46,782.9,159,79.5,2,0.114,0
2837,10,503.99,548.95,85,35.2,9,0.106,0
2838,3,676.36,627.65,78,198.8,3,0.041,0
2839,4,700.9,864.72,261,157.9,2,0.133,0
2840,3,815.86,863.3,2,57.7,2,0.167,0
2841,7,834.92,542.69,65,2.7,1,0.21,0
2842,6,703.63,589.19,178,42.8,5,0.056,0
2843,3,645.87,519.93,17,78.9,3,0.007,0
2844,4,728.22,933.01,59,119.8,3,0.048,0
2845,9,528.91,397.59,43,68.4,5,0.049,0
2846,7,626.61,593.01,37,12.4,7,0.006,0
2847,4,785.5,1117.21,119,25.8,3,0.038,0
2848,1,753.04,940.94,224,365.0,1,0.011,0
2849,4,600.66,497.99,13,171.2,3,0.054,0
2850,3,582.72,479.67,313,127.3,3,0.033,0
2851,2,580.09,466.33,6,151.5,2,0.043,0
2852,4,590.42,614.79,93,22.1,4,0.055,1
2853,3,722.09,650.5,88,56.7,2,0.093,0
2854,7,880.18,920.72,5,45.1,7,0.161,0
2855,3,898.31,953.86,142,81.4,1,0.058,0
2856,3,561.72,567.0,394,198.4,2,0.004,0
2857,8,749.49,771.63,40,82.1,2,0.072,0
2858,5,742.26,755.04,64,124.4,5,0.047,0
2859,5,731.77,618.81,43,127.7,3,0.058,0
2860,4,553.48,393.41,214,127.8,4,0.046,1
2861,4,588.67,595.06,270,152.8,4,0.329,1
2862,5,751.73,634.22,45,51.4,5,0.013,0
2863,5,642.28,767.67,199,84.4,5,0.005,0
2864,4,713.58,535.15,23,34.1,4,0.01,0
2865,5,547.96,508.85,55,46.1,2,0.115,0
2866,2,626.56,645.98,41,219.0,2,0.37,0
2867,4,499.91,625.95,26,70.9,4,0.063,0
2868,4,739.65,681.56,183,51.6,4,0.046,0
2869,6,647.77,671.63,41,3.5,6,0.195,0
2870,5,739.86,831.14,6,16.8,5,0.025,0
2871,4,645.01,743.43,145,173.7,4,0.004,0
2872,2,735.35,789.3,122,171.7,2,0.131,0
2873,4,970.77,1321.86,41,11.9,2,0.076,0
2874,8,621.43,572.08,58,24.2,1,0.232,0
2875,3,773.72,1041.56,56,90.4,3,0.017,0
2876,2,601.11,684.01,98,89.4,1,0.066,0
2877,4,680.19,713.55,15,126.9,4,0.296,0
2878,4,770.94,820.81,38,65.0,4,0.042,0
2879,4,742.49,881.71,2,23.0,1,0.078,0
2880,6,803.62,688.05,41,66.8,1,0.014,0
2881,4,843.47,868.05,9,74.8,4,0.029,0
2882,4,799.72,760.94,111,43.3,3,0.037,0
2883,2,838.04,1106.63,350,258.6,1,0.062,0
2884,8,731.95,636.75,88,98.5,3,0.043,0
2885,3,590.71,826.75,27,112.4,3,0.014,0
2886,1,820.1,746.68,70,73.6,1,0.004,0
2887,3,642.79,464.29,149,101.1,3,0.145,0
2888,3,804.09,664.08,137,39.9,3,0.008,0
2889,1,511.74,424.76,59,256.9,1,0.031,0
2890,3,646.63,861.04,77,60.4,2,0.005,0
2891,4,596.32,435.96,11,37.6,4,0.079,0
2892,5,758.87,807.91,116,75.1,1,0.002,0
2893,5,613.43,793.49,51,141.4,5,0.106,0
2894,9,697.72,1084.38,2,76.1,2,0.051,0
2895,3,678.2,663.26,90,218.2,3,0.182,0
2896,3,853.98,873.12,150,48.3,2,0.019,0
2897,6,770.63,590.89,3,38.7,1,0.056,0
2898,5,743.46,686.84,46,111.3,4,0.285,0
2899,3,703.05,1010.38,78,192.2,2,0.32,0
2900,3,584.94,686.89,453,156.2,3,0.021,0
2901,6,568.49,706.62,19,58.8,1,0.075,0
2902,4,741.59,837.67,124,26.9,4,0.035,0
2903,1,487.89,592.12,28,133.8,1,0.085,0
2904,4,694.36,963.57,341,178.7,3,0.025,0
2905,5,716.1,650.68,32,110.6,5,0.083,0
2906,8,488.4,560.46,10,54.1,8,0.138,0
2907,1,691.57,595.94,86,319.8,1,0.186,0
2908,4,700.94,415.56,1,90.2,4,0.15,0
2909,6,1011.8,1065.41,9,75.6,1,0.068,0
2910,3,701.41,718.85,82,188.8,3,0.097,0
2911,2,831.28,818.8,406,284.9,2,0.129,0
2912,5,766.98,668.91,52,125.6,5,0.043,0
2913,4,738.69,758.93,111,92.5,4,0.027,0
2914,4,824.5,894.33,71,23.4,3,0.01,0
2915,5,483.51,673.22,3,140.7,2,0.09,0
2916,1,686.71,760.21,69,365.0,1,0.162,0
2917,2,742.2,829.38,308,157.4,2,0.056,0
2918,6,555.62,472.38,0,114.0,2,0.011,0
2919,3,692.99,560.67,76,53.6,3,0.006,0
2920,4,714.11,574.02,186,68.4,2,0.019,0
2921,7,674.69,634.73,24,33.2,7,0.015,0
2922,4,566.87,573.71,439,113.3,2,0.024,1
2923,7,586.93,612.25,47,31.4,7,0.028,0
2924,4,651.9,545.26,252,105.5,3,0.018,0
2925,5,757.69,418.05,67,146.3,5,0.103,0
2926,1,714.26,654.31,91,309.8,1,0.115,0
2927,1,729.89,866.72,222,365.0,1,0.055,0
2928,4,665.32,615.23,326,95.7,4,0.045,0
2929,3,573.94,565.42,56,224.5,1,0.121,0
2930,5,653.97,445.48,180,125.9,5,0.019,0
2931,5,575.08,589.38,96,81.7,1,0.206,1
2932,7,250.0,270.47,34,38.7,1,0.083,0
2933,4,697.97,618.4,5,27.3,4,0.273,0
2934,3,660.96,788.45,44,104.0,3,0.147,0
2935,3,885.48,1097.79,213,140.2,3,0.287,0
2936,5,803.36,1143.31,8,66.5,5,0.005,0
2937,3,771.43,628.43,101,122.3,3,0.12,0
2938,3,550.07,581.57,86,118.2,3,0.205,0
2939,2,852.95,650.35,156,164.5,2,0.091,0
2940,3,721.18,808.37,262,84.9,3,0.095,0
2941,3,646.43,709.03,167,211.1,3,0.061,0
2942,4,582.57,358.02,73,156.8,4,0.22,0
2943,5,601.76,634.51,159,85.3,5,0.062,0
2944,2,661.52,635.17,79,36.3,1,0.115,0
2945,7,545.99,416.58,162,56.1,7,0.078,1
2946,4,705.75,664.53,132,131.2,4,0.024,0
2947,2,675.22,953.66,201,270.2,2,0.011,0
2948,7,802.99,895.08,6,18.9,4,0.023,0
2949,2,677.62,565.54,0,253.9,2,0.164,0
2950,2,426.86,398.57,448,358.6,2,0.018,0
2951,3,653.57,400.59,34,77.1,2,0.026,0
2952,2,530.64,415.98,25,84.4,2,0.019,0
2953,2,610.51,816.14,24,365.0,2,0.011,0
2954,5,558.42,660.82,120,83.1,3,0.008,1
2955,2,1013.52,1104.95,6,253.5,2,0.041,0
2956,2,649.02,699.65,31,26.9,2,0.177,0
2957,5,807.64,1036.48,76,141.4,5,0.015,0
2958,4,654.04,695.95,16,130.3,1,0.15,0
2959,2,665.97,628.24,20,80.9,2,0.085,0
2960,5,628.72,617.21,12,22.8,5,0.369,0
2961,1,595.59,564.41,54,282.3,1,0.195,0
2962,5,598.78,565.86,92,19.3,5,0.038,1
2963,7,756.17,1012.74,16,39.0,2,0.005,0
2964,4,691.02,544.96,110,62.4,4,0.094,0
2965,4,899.37,808.53,366,110.5,1,0.05,0
2966,4,666.97,423.55,203,73.6,1,0.124,0
2967,3,658.56,791.71,191,189.6,3,0.103,0
2968,4,706.1,754.47,306,126.2,1,0.06,0
2969,6,790.88,1065.86,75,101.9,5,0.085,0
2970,6,717.4,625.62,117,33.1,3,0.122,0
2971,4,901.86,758.53,152,122.1,4,0.027,0
2972,1,1086.7,833.54,504,365.0,1,0.103,0
2973,2,822.88,897.88,150,209.1,2,0.046,0
2974,5,756.4,703.43,28,63.1,1,0.118,0
2975,3,399.87,423.87,26,96.7,3,0.245,0
2976,3,907.72,830.73,43,152.9,1,0.043,0
2977,6,884.09,1138.52,114,70.1,6,0.129,0
2978,5,930.19,1165.53,96,96.3,3,0.119,0
2979,2,819.44,833.55,35,281.9,2,0.067,0
2980,3,557.61,675.08,235,183.5,3,0.053,0
2981,3,555.22,540.52,376,125.9,3,0.103,0
2982,3,536.43,531.52,169,82.2,1,0.101,0
2983,4,712.06,403.85,6,68.5,4,0.234,0
2984,3,594.84,655.16,118,153.8,3,0.097,0
2985,7,828.85,832.64,199,48.1,7,0.027,0
2986,2,614.23,722.36,54,184.1,2,0.184,0
2987,3,651.13,744.14,105,89.0,2,0.028,0
2988,1,739.65,628.89,46,256.7,1,0.037,0
2989,4,628.28,604.14,218,94.4,4,0.007,0
2990,5,563.78,509.88,183,35.8,5,0.094,1
2991,3,428.06,517.49,54,182.7,3,0.231,0
2992,6,839.62,1103.83,34,29.4,3,0.009,0
2993,2,561.82,651.55,0,53.8,2,0.1,0
2994,5,642.52,897.67,34,70.7,5,0.029,0
2995,6,644.35,711.87,121,33.7,3,0.294,0
2996,2,390.85,314.67,4,230.8,2,0.265,0
2997,2,743.03,536.82,32,156.8,2,0.04,0
2998,5,910.75,743.19,117,76.6,3,0.037,0
2999,3,843.94,767.39,125,132.2,3,0.221,0
3000,4,643.58,556.39,209,58.5,4,0.132,0
3001,4,858.19,867.51,50,121.7,4,0.036,0
3002,7,439.92,424.03,10,65.3,7,0.003,0
3003,5,824.83,837.14,98,70.5,3,0.073,0
3004,2,590.34,878.61,11,284.4,1,0.026,0
3005,2,845.21,993.29,17,182.2,2,0.088,0
3006,4,705.34,743.36,86,22.0,1,0.176,0
3007,3,519.38,629.68,76,82.1,3,0.017,0
3008,3,737.07,618.14,36,65.9,3,0.077,0
3009,6,700.14,581.19,52,100.3,6,0.072,0
3010,3,735.75,870.58,243,169.7,1,0.027,0
3011,4,579.7,579.65,52,20.1,4,0.059,0
3012,2,524.33,537.19,66,32.2,2,0.022,0
3013,4,792.04,611.01,38,8.2,4,0.065,0
3014,3,689.93,624.55,104,188.4,1,0.119,0
3015,3,785.9,721.53,0,127.9,2,0.282,0
3016,5,783.18,707.84,101,20.6,2,0.027,0
3017,2,806.19,1152.05,233,341.1,2,0.024,0
3018,5,942.78,1342.68,11,102.2,1,0.003,0
3019,5,729.89,896.06,46,90.2,4,0.124,0
3020,4,550.42,561.05,16,130.4,1,0.017,0
3021,5,583.95,515.36,267,94.4,2,0.027,1
3022,3,656.48,520.64,148,46.1,3,0.108,0
3023,1,731.69,781.68,3,365.0,1,0.203,0
3024,3,906.85,1137.87,396,132.3,1,0.003,0
3025,7,678.93,784.58,11,55.9,7,0.056,0
3026,6,951.91,971.31,7,83.7,6,0.019,0
3027,5,965.16,1094.1,2,118.6,4,0.011,0
3028,2,764.58,761.69,106,52.6,1,0.244,0
3029,6,794.49,750.37,207,60.5,4,0.023,0
3030,5,631.1,503.15,9,26.3,5,0.095,0
3031,3,952.08,889.37,491,223.4,3,0.602,0
3032,4,604.42,641.11,39,97.1,4,0.024,0
3033,2,880.3,806.93,163,280.0,2,0.048,0
3034,5,545.13,420.49,385,96.9,5,0.139,1
3035,4,796.02,814.27,0,124.9,4,0.164,0
3036,1,867.16,919.82,142,347.2,1,0.027,0
3037,5,836.26,774.53,96,113.2,2,0.036,0
3038,3,629.95,627.18,55,44.0,3,0.056,0
3039,4,659.56,325.73,11,78.5,4,0.021,0
3040,3,930.73,1068.8,116,106.2,3,0.13,0
3041,5,624.13,660.11,4,82.8,2,0.096,0
3042,4,629.26,807.39,264,74.9,4,0.068,0
3043,4,925.67,886.24,63,70.9,2,0.053,0
3044,2,690.6,791.96,347,283.9,2,0.238,0
3045,5,691.72,854.76,163,109.6,4,0.063,0
3046,3,975.81,980.63,0,156.1,3,0.07,0
3047,2,603.21,644.75,88,162.5,2,0.004,0
3048,5,590.29,607.13,196,106.2,5,0.24,1
3049,5,726.88,494.42,41,87.7,4,0.221,0
3050,3,704.86,759.42,46,68.5,3,0.045,0
3051,4,583.24,473.43,119,177.5,4,0.006,1
3052,3,820.9,679.98,146,194.2,3,0.028,0
3053,1,702.29,775.93,185,365.0,1,0.155,0
3054,5,709.74,893.29,40,23.8,5,0.205,0
3055,6,699.39,808.6,5,9.0,6,0.14,0
3056,3,543.09,606.32,264,81.1,3,0.164,0
3057,4,577.43,616.42,39,109.9,1,0.089,0
3058,5,462.69,543.08,142,22.2,2,0.02,1
3059,10,870.84,1164.17,24,43.6,8,0.184,0
3060,5,700.26,619.47,61,126.4,2,0.154,0
3061,7,849.22,756.82,33,62.0,6,0.043,0
3062,2,632.47,724.95,12,283.5,1,0.201,0
3063,5,872.22,574.79,35,17.3,5,0.148,0
3064,6,457.48,448.43,162,29.0,6,0.569,1
3065,5,845.81,889.97,10,116.8,1,0.033,0
3066,4,688.3,613.59,83,176.1,4,0.14,0
3067,3,492.17,303.42,414,215.3,1,0.093,0
3068,2,276.62,353.27,2,337.5,2,0.031,0
3069,5,775.26,682.28,6,23.5,4,0.005,0
3070,9,848.45,754.27,143,70.7,4,0.014,0
3071,3,709.3,897.73,159,195.9,3,0.091,0
3072,4,790.47,323.56,81,34.9,4,0.046,0
3073,1,766.96,998.77,138,365.0,1,0.147,0
3074,5,708.33,1023.69,105,15.8,5,0.039,0
3075,4,843.89,693.76,2,59.2,4,0.182,0
3076,2,478.38,431.56,45,344.8,2,0.161,0
3077,5,714.77,784.56,34,108.4,5,0.009,0
3078,1,802.41,842.63,22,365.0,1,0.102,0
3079,2,633.09,757.78,63,241.1,2,0.096,0
3080,3,738.37,811.88,55,44.5,3,0.011,0
3081,1,523.44,610.38,476,365.0,1,0.015,0
3082,3,711.34,1200.55,70,199.9,3,0.031,0
3083,2,591.85,403.15,184,87.6,2,0.21,0
3084,1,622.42,789.53,298,365.0,1,0.148,0
3085,7,785.76,1018.24,96,23.5,5,0.001,0
3086,7,435.77,340.08,28,46.7,7,0.234,0
3087,5,536.38,450.69,50,17.1,4,0.017,0
3088,3,808.73,889.93,5,87.2,1,0.046,0
3089,2,676.47,507.38,68,244.6,1,0.305,0
3090,4,589.8,517.33,210,159.4,4,0.134,1
3091,5,767.57,804.3,136,76.1,2,0.003,0
3092,3,533.9,460.89,198,233.4,2,0.127,0
3093,2,529.06,504.98,36,110.1,2,0.011,0
3094,3,668.8,552.82,28,127.4,3,0.008,0
3095,5,679.23,551.22,91,16.2,1,0.063,0
3096,5,588.59,644.1,94,81.8,5,0.06,1
