customer_id,complaints_last_6_months,support_tickets_last_6_months,rating_last_purchase,NPS_score
2624,0,1,5,8
2625,0,0,3,6
2626,0,2,5,5
2627,0,0,4,7
2628,0,0,5,1
2629,0,0,3,8
2630,0,0,2,5
2631,0,0,4,6
2632,1,1,1,9
2633,0,1,1,9
2634,1,1,5,8
2635,0,0,5,6
2636,0,0,1,7
2637,0,1,1,3
2638,0,1,4,9
2639,0,0,2,3
2640,0,0,4,8
2641,0,0,5,9
2642,1,0,5,2
2643,0,0,4,8
2644,0,1,4,6
2645,0,1,4,7
2646,0,1,4,6
2647,0,0,5,8
2648,0,1,5,8
2649,0,0,5,1
2650,0,0,5,6
2651,0,1,5,1
2652,0,0,5,5
2653,0,2,4,9
2654,0,0,5,3
2655,0,0,5,6
2656,0,0,2,9
2657,0,0,2,9
2658,0,1,3,5
2659,0,0,5,8
2660,0,2,5,3
2661,1,0,4,6
2662,0,0,5,7
2663,0,0,5,6
2664,1,1,3,6
2665,0,0,3,7
2666,0,1,4,0
2667,0,1,4,3
2668,0,2,5,4
2669,0,0,2,8
2670,0,1,4,4
2671,0,0,4,6
2672,0,1,2,2
2673,0,0,4,6
2674,0,0,5,7
2675,0,0,2,5
2676,0,0,3,2
2677,0,0,3,6
2678,1,0,4,4
2679,1,0,4,5
2680,0,0,4,8
2681,0,0,5,6
2682,1,3,5,3
2683,1,0,5,2
2684,0,0,4,5
2685,0,0,4,9
2686,0,1,2,8
2687,0,0,4,4
2688,0,0,3,2
2689,0,1,4,7
2690,0,1,5,9
2691,1,0,4,8
2692,0,0,1,4
2693,0,0,2,7
2694,0,1,1,3
2695,0,0,4,6
2696,0,0,1,7
2697,0,0,4,7
2698,0,0,2,7
2699,0,1,4,6
2700,1,0,4,5
2701,0,1,5,7
2702,0,0,2,5
2703,0,0,5,8
2704,0,1,4,7
2705,0,0,5,6
2706,0,0,5,8
2707,0,0,3,7
2708,0,0,5,1
2709,0,0,4,7
2710,0,0,3,3
2711,0,2,5,7
2712,0,1,4,6
2713,0,0,5,5
2714,0,0,3,9
2715,1,0,5,5
2716,1,1,5,8
2717,0,0,5,8
2718,0,2,4,5
2719,0,0,3,2
2720,0,0,4,5
2721,0,0,2,8
2722,0,0,2,4
2723,0,1,4,7
2724,0,1,5,5
2725,1,1,5,7
2726,0,0,4,8
2727,0,1,5,9
2728,0,1,5,4
2729,0,1,4,6
2730,1,1,2,7
2731,1,1,4,2
2732,0,3,3,8
2733,0,2,1,6
2734,0,0,5,6
2735,0,0,3,10
2736,0,0,4,5
2737,0,1,4,6
2738,1,0,4,10
2739,0,0,4,7
2740,1,1,2,6
2741,0,0,1,7
2742,0,0,5,1
2743,0,1,5,6
2744,0,0,1,3
2745,1,1,2,6
2746,0,0,2,5
2747,0,0,3,7
2748,0,1,4,9
2749,0,0,1,5
2750,0,0,4,9
2751,1,1,4,2
2752,0,0,2,4
2753,0,0,4,3
2754,0,1,4,7
2755,0,0,2,6
2756,0,0,4,3
2757,0,0,3,9
2758,0,0,4,4
2759,2,0,4,4
2760,0,0,1,9
2761,0,0,5,6
2762,0,0,4,8
2763,0,0,2,7
2764,0,0,3,9
2765,0,1,1,10
2766,1,1,4,2
2767,0,1,5,5
2768,0,2,4,6
2769,0,0,4,8
2770,0,1,4,6
2771,0,0,4,3
2772,0,1,4,8
2773,0,0,1,3
2774,0,1,5,6
2775,0,0,5,6
2776,0,2,5,6
2777,1,1,5,3
2778,0,0,4,3
2779,0,1,5,7
2780,0,1,4,5
2781,1,0,5,5
2782,0,0,3,6
2783,0,0,4,5
2784,0,0,4,10
2785,0,0,5,7
2786,0,0,3,8
2787,1,1,5,9
2788,0,1,5,2
2789,1,0,4,6
2790,0,0,2,7
2791,0,0,4,8
2792,0,1,4,10
2793,0,0,4,7
2794,1,1,5,9
2795,0,0,3,10
2796,0,0,2,7
2797,0,0,3,7
2798,0,0,2,10
2799,0,0,5,8
2800,0,1,4,8
2801,0,1,4,2
2802,0,1,3,10
2803,0,0,4,6
2804,0,0,5,9
2805,0,0,1,8
2806,0,0,2,7
2807,0,0,3,7
2808,0,0,5,10
2809,0,0,3,0
2810,0,0,5,6
2811,0,0,2,7
2812,0,0,4,2
2813,0,1,3,5
2814,0,0,5,7
2815,0,0,3,1
2816,0,0,5,9
2817,0,0,3,6
2818,0,0,4,4
2819,0,0,3,6
2820,0,0,2,2
2821,0,3,3,5
2822,0,3,3,10
2823,0,0,4,6
2824,2,1,4,2
2825,0,0,4,8
2826,1,0,5,2
2827,0,0,5,6
2828,1,0,5,9
2829,0,0,2,1
2830,0,1,3,9
2831,0,1,3,5
2832,0,0,4,1
2833,0,0,4,6
2834,0,1,5,8
2835,0,0,4,5
2836,0,1,5,6
2837,0,1,4,9
2838,0,0,3,7
2839,0,0,5,9
2840,0,0,5,10
2841,0,1,4,0
2842,0,0,4,6
2843,0,0,4,2
2844,0,0,1,7
2845,0,1,2,2
2846,1,0,2,3
2847,0,0,3,7
2848,0,0,5,2
2849,0,1,4,9
2850,0,0,3,2
2851,1,0,4,7
2852,0,0,3,9
2853,0,0,3,8
2854,0,0,4,7
2855,0,0,3,9
2856,0,0,4,9
2857,0,0,5,5
2858,0,0,2,9
2859,0,0,3,6
2860,0,0,4,10
2861,0,0,2,8
2862,0,1,4,5
2863,0,0,5,7
2864,0,1,3,5
2865,0,0,5,8
2866,0,0,4,10
2867,0,0,4,7
2868,0,1,4,0
2869,0,0,5,5
2870,0,0,5,6
2871,0,0,5,9
2872,0,2,3,8
2873,0,0,4,3
2874,0,0,5,5
2875,0,0,4,5
2876,0,1,5,6
2877,0,0,4,7
2878,0,0,5,8
2879,1,0,3,6
2880,0,1,4,10
2881,0,1,4,7
2882,0,1,2,6
2883,0,0,5,4
2884,0,3,3,9
2885,1,1,1,8
2886,0,0,4,2
2887,0,0,3,6
2888,0,0,4,7
2889,0,0,5,9
2890,0,1,5,3
2891,0,0,2,10
2892,0,0,1,8
2893,0,1,5,6
2894,1,1,5,6
2895,0,0,3,4
2896,0,1,5,4
2897,0,1,3,6
2898,2,0,5,7
2899,0,0,2,4
2900,0,0,3,6
2901,0,1,4,5
2902,1,1,4,8
2903,0,0,5,7
2904,0,0,5,2
2905,0,0,4,7
2906,0,1,4,10
2907,0,1,4,3
2908,0,0,1,5
2909,0,0,4,4
2910,0,0,4,2
2911,0,0,5,4
2912,1,1,5,7
2913,0,1,3,5
2914,0,0,5,8
2915,0,1,3,6
2916,0,1,4,4
2917,0,0,4,8
2918,0,0,4,7
2919,0,0,4,6
2920,0,0,5,6
2921,0,1,4,3
2922,0,0,5,1
2923,0,1,3,8
2924,0,0,5,5
2925,0,0,4,6
2926,0,0,4,7
2927,0,0,5,4
2928,0,1,4,5
2929,0,0,4,6
2930,0,0,4,4
2931,0,0,4,8
2932,0,0,2,6
2933,1,0,4,5
2934,0,0,2,5
2935,0,1,4,6
2936,0,0,2,6
2937,0,0,5,5
2938,0,0,3,5
2939,0,1,4,5
2940,0,0,4,6
2941,0,0,3,6
2942,0,1,4,4
2943,0,1,5,7
2944,0,0,5,9
2945,1,2,3,6
2946,0,0,4,8
2947,0,2,4,6
2948,0,0,5,5
2949,0,1,2,5
2950,0,0,3,8
2951,0,1,3,5
2952,1,0,5,3
2953,1,0,2,6
2954,0,2,4,10
2955,0,1,5,7
2956,1,0,5,8
2957,0,0,4,7
2958,0,2,5,7
2959,0,0,3,8
2960,0,0,4,5
2961,0,0,5,7
2962,0,1,4,7
2963,1,0,4,9
2964,0,1,5,2
2965,0,1,3,6
2966,0,0,5,3
2967,0,0,2,3
2968,0,0,5,9
2969,0,0,3,2
2970,1,0,3,6
2971,0,0,4,3
2972,0,0,2,3
2973,0,1,2,7
2974,0,0,5,6
2975,0,1,4,6
2976,0,1,1,7
2977,0,0,4,4
2978,0,0,4,5
2979,0,2,5,10
2980,0,0,5,2
2981,0,0,5,8
2982,0,0,5,9
2983,0,1,3,9
2984,2,0,3,5
2985,0,0,5,9
2986,0,0,2,5
2987,0,0,2,5
2988,0,1,4,8
2989,0,0,4,7
2990,0,0,4,6
2991,0,0,5,6
2992,0,0,4,6
2993,0,2,2,5
2994,0,0,3,6
2995,0,0,5,5
2996,0,2,5,4
2997,0,0,4,8
2998,0,0,4,9
2999,2,0,5,7
3000,0,0,5,9
3001,0,0,2,5
3002,0,0,4,3
3003,0,0,4,5
3004,0,0,2,4
3005,1,1,4,5
3006,0,1,3,3
3007,0,0,3,7
3008,0,2,3,9
3009,0,0,4,7
3010,0,0,3,7
3011,0,0,4,4
3012,0,0,4,6
3013,0,0,2,5
3014,0,0,5,4
3015,0,0,4,4
3016,0,0,1,6
3017,0,0,3,7
3018,0,1,5,3
3019,0,0,5,5
3020,0,0,5,6
3021,0,0,5,6
3022,0,0,5,5
3023,0,1,4,7
3024,0,0,3,5
3025,0,2,5,0
3026,0,0,2,8
3027,0,0,2,6
3028,0,0,4,10
3029,0,0,3,3
3030,0,0,4,6
3031,0,1,1,7
3032,0,0,2,6
3033,0,0,3,5
3034,0,0,5,9
3035,0,1,2,6
3036,0,0,4,8
3037,0,0,5,8
3038,0,0,3,6
3039,0,0,2,7
3040,0,0,4,3
3041,0,0,2,10
3042,0,0,2,7
3043,0,0,3,3
3044,0,0,3,8
3045,1,0,4,8
3046,0,0,4,5
3047,0,3,5,3
3048,0,0,5,5
3049,0,0,3,7
3050,1,2,5,9
3051,0,0,5,5
3052,0,0,4,5
3053,0,1,5,10
3054,0,0,5,8
3055,0,2,3,6
3056,0,1,5,6
3057,1,1,5,7
3058,0,1,4,8
3059,0,1,3,3
3060,0,1,4,9
3061,0,0,5,4
3062,0,1,4,7
3063,0,0,3,3
3064,0,0,5,3
3065,0,0,4,4
3066,0,0,4,1
3067,0,0,3,9
3068,0,0,3,3
3069,1,0,4,8
3070,0,0,1,8
3071,1,0,4,7
3072,1,1,3,9
3073,0,0,4,10
3074,0,0,5,2
3075,0,0,5,9
3076,1,2,4,0
3077,0,0,4,7
3078,0,1,2,6
3079,1,2,3,1
3080,0,0,4,6
3081,0,1,4,5
3082,0,1,4,5
3083,0,0,4,4
3084,0,1,5,8
3085,1,0,5,4
3086,0,0,3,5
3087,0,1,4,8
3088,0,0,3,6
3089,0,0,1,9
3090,0,0,5,8
3091,0,3,2,2
3092,0,0,3,7
3093,0,0,5,4
3094,0,2,5,3
3095,0,1,4,6
3096,2,2,2,8
3097,0,0,5,9
3098,0,0,1,8
3099,0,0,5,10
3100,0,0,1,3
3101,0,2,4,5
3102,0,0,3,3
3103,0,1,4,6
3104,0,1,5,7
3105,0,0,4,9
3106,0,1,5,0
3107,0,0,3,9
3108,0,0,3,9
3109,1,0,4,6
3110,0,1,1,5
3111,0,0,2,5
3112,0,1,5,9
3113,0,0,2,6
3114,0,0,5,7
3115,0,0,4,10
3116,0,0,5,7
3117,1,0,4,5
3118,0,0,4,9
3119,0,0,4,9
3120,0,0,1,8
3121,0,0,5,10
3122,0,0,4,8
3123,0,0,5,4
3124,0,0,5,9
3125,0,0,3,5
3126,0,1,3,10
3127,0,0,4,7
3128,0,0,5,8
3129,1,0,3,8
3130,0,0,4,9
3131,0,0,4,0
3132,0,0,3,4
3133,0,1,1,4
3134,0,0,4,3
3135,0,0,3,9
3136,0,1,5,6
3137,0,0,5,5
3138,0,0,5,1
3139,0,1,4,6
3140,0,2,3,7
3141,0,1,5,7
3142,0,1,4,6
3143,0,0,5,9
3144,1,0,4,7
3145,0,0,5,1
3146,0,0,4,6
3147,0,0,1,8
3148,0,0,5,10
3149,0,0,4,1
3150,0,0,3,4
3151,0,0,4,2
3152,0,1,4,5
3153,0,0,3,9
3154,0,1,5,6
3155,0,1,3,9
3156,1,0,3,4
3157,0,0,4,9
3158,0,0,5,3
3159,0,1,4,7
3160,0,1,3,5
3161,0,0,3,8
3162,0,0,4,5
3163,0,0,1,8
3164,0,0,4,5
3165,0,0,5,3
3166,0,0,5,9
3167,0,1,3,3
3168,0,0,5,7
3169,0,0,3,6
3170,0,1,3,8
3171,0,0,4,7
3172,0,1,2,7
3173,0,0,3,6
3174,1,0,4,7
3175,0,3,5,5
3176,0,0,4,6
3177,0,0,3,3
3178,0,1,2,3
3179,0,0,3,10
3180,0,0,3,8
3181,0,1,4,8
3182,0,1,5,2
3183,0,0,1,5
3184,0,1,4,3
3185,1,1,2,6
3186,1,1,5,7
3187,0,0,5,6
3188,0,1,1,9
3189,0,0,5,7
3190,0,1,4,5
3191,0,3,4,5
3192,0,0,4,6
3193,0,2,5,8
3194,0,0,3,9
3195,0,0,1,2
3196,0,0,5,5
3197,0,0,4,7
3198,0,0,3,8
3199,0,0,5,4
3200,0,0,5,7
3201,0,0,1,5
3202,0,0,4,5
3203,0,0,4,7
3204,0,0,2,2
3205,0,1,3,4
3206,0,0,5,5
3207,0,0,3,5
3208,0,1,4,5
3209,0,3,3,9
3210,0,1,3,6
3211,0,0,4,7
3212,0,0,5,10
3213,0,0,4,8
3214,0,0,4,5
3215,0,1,5,5
3216,0,1,4,5
3217,0,0,5,5
3218,0,0,1,6
3219,0,1,2,2
3220,0,0,4,4
3221,0,0,5,6
3222,0,0,5,7
3223,0,0,4,4
3224,0,0,3,4
3225,0,0,3,5
3226,0,0,3,7
3227,0,0,4,8
3228,0,1,4,7
3229,0,0,1,2
3230,0,1,3,2
3231,0,0,5,5
3232,0,0,4,6
3233,1,2,4,6
3234,0,2,4,6
3235,1,0,2,3
3236,0,2,2,5
3237,0,0,3,9
3238,0,0,4,7
3239,0,1,5,9
3240,0,0,3,6
3241,0,0,3,7
3242,1,1,4,1
3243,0,0,5,6
3244,0,1,4,9
3245,0,0,4,4
3246,1,0,4,4
3247,0,1,5,8
3248,0,0,2,6
3249,0,3,5,2
3250,0,0,4,8
3251,0,0,2,6
3252,0,0,4,8
3253,0,1,4,5
3254,1,0,3,9
3255,1,1,3,8
3256,0,0,3,6
3257,1,0,4,10
3258,0,1,5,6
3259,0,0,4,9
3260,1,0,5,5
3261,0,0,4,8
3262,0,3,3,7
3263,0,1,4,7
3264,0,0,1,5
3265,0,0,4,6
3266,0,1,1,5
3267,0,0,5,6
3268,0,0,4,6
3269,0,0,5,10
3270,0,0,4,2
3271,0,0,4,9
3272,0,0,3,2
3273,0,0,4,6
3274,0,1,5,4
3275,0,0,1,7
3276,0,0,5,7
3277,0,1,5,4
3278,0,1,3,6
3279,0,0,4,5
3280,0,0,3,5
3281,0,1,5,2
3282,0,0,3,4
3283,1,0,4,5
3284,0,0,4,5
3285,0,0,5,5
3286,1,0,5,9
3287,1,1,4,0
3288,0,0,5,5
3289,1,1,5,6
3290,1,0,4,7
3291,0,0,2,10
3292,0,1,2,6
3293,0,0,4,2
3294,1,1,2,5
3295,1,0,3,8
3296,1,0,3,8
3297,0,0,4,8
3298,0,0,5,6
3299,0,0,2,7
3300,0,0,3,5
3301,0,3,3,5
3302,0,0,3,5
3303,1,0,5,6
3304,0,1,5,8
3305,0,1,4,2
3306,0,0,5,9
3307,1,1,4,9
3308,0,0,3,6
3309,0,0,4,7
3310,0,1,2,8
3311,1,0,5,8
3312,1,1,5,7
3313,0,0,3,10
3314,0,0,5,9
3315,1,0,3,1
3316,0,1,4,7
3317,0,1,4,1
3318,0,1,4,6
3319,0,1,2,2
3320,0,1,4,6
3321,0,1,5,5
3322,0,1,4,9
3323,0,0,4,9
3324,0,0,4,5
3325,0,0,5,7
3326,0,1,5,5
3327,0,1,5,5
3328,0,1,3,2
3329,0,2,2,8
3330,0,0,5,1
3331,0,0,5,5
3332,0,1,2,5
3333,0,1,3,6
3334,0,0,3,4
3335,0,1,4,5
3336,0,0,5,5
3337,0,0,3,3
3338,0,0,3,5
3339,0,0,3,8
3340,0,0,4,9
3341,0,2,3,5
3342,0,2,5,4
3343,0,1,4,10
3344,0,0,3,7
3345,0,0,2,8
3346,0,0,4,4
3347,0,0,5,6
3348,1,1,4,7
3349,0,0,4,4
3350,0,0,4,5
3351,1,3,5,9
3352,0,0,5,2
3353,0,0,5,7
3354,0,1,5,6
3355,0,0,4,7
3356,0,1,4,5
3357,0,0,1,0
3358,0,1,4,0
3359,0,2,1,9
3360,1,0,5,8
3361,0,0,1,7
3362,0,1,1,3
3363,0,0,1,7
3364,0,1,4,5
3365,0,0,4,4
3366,0,1,5,4
3367,1,1,4,4
3368,0,1,5,7
3369,0,1,4,7
3370,1,1,3,3
3371,0,1,5,7
3372,0,0,5,5
3373,0,0,4,6
3374,0,0,5,4
3375,0,0,5,5
3376,0,0,3,9
3377,0,0,2,5
3378,0,1,4,8
3379,0,0,3,3
3380,0,0,4,5
3381,1,1,3,7
3382,0,0,5,2
3383,0,0,3,6
3384,0,1,5,8
3385,0,0,3,3
3386,0,1,2,0
3387,0,0,5,8
3388,0,0,4,3
3389,0,0,5,7
3390,0,0,5,7
3391,0,0,5,8
3392,0,1,5,6
3393,0,0,4,5
3394,0,0,3,10
3395,0,0,4,1
3396,0,1,5,7
3397,0,1,5,7
3398,0,0,4,3
3399,0,0,3,5
3400,0,1,5,3
3401,0,1,3,5
3402,0,0,4,10
3403,0,1,4,6
3404,0,0,1,7
3405,0,0,4,8
3406,0,0,5,5
3407,1,0,4,8
3408,0,1,5,10
3409,0,2,5,6
3410,0,0,2,7
3411,0,1,1,5
3412,0,0,5,3
3413,0,1,3,7
3414,0,1,3,4
3415,0,1,4,6
3416,0,0,4,6
3417,1,0,3,0
3418,1,0,2,6
3419,0,0,4,5
3420,0,0,5,4
3421,0,0,5,1
3422,0,0,4,3
3423,0,0,4,8
3424,0,0,5,3
3425,0,1,3,8
3426,1,0,5,4
3427,0,1,3,6
3428,0,0,4,7
3429,0,0,5,8
3430,0,1,4,2
3431,0,1,4,7
3432,0,3,5,7
3433,0,1,4,9
3434,0,1,5,5
3435,0,1,3,7
3436,0,0,5,8
3437,0,1,5,8
3438,0,1,4,5
3439,1,0,4,5
3440,0,0,4,8
3441,0,0,4,7
3442,0,2,4,2
3443,0,0,3,5
3444,0,1,3,7
3445,0,0,3,5
3446,0,0,3,7
3447,1,0,5,10
3448,1,0,3,9
3449,0,0,4,4
3450,0,0,2,3
3451,0,0,4,7
3452,0,0,4,1
3453,0,1,4,5
3454,0,0,4,4
3455,0,0,2,0
3456,1,1,5,8
3457,0,0,5,8
3458,0,0,3,4
3459,0,0,4,6
3460,0,0,4,7
3461,0,0,2,5
3462,0,0,2,9
3463,0,0,4,7
3464,0,0,5,5
3465,0,1,1,8
3466,1,0,3,3
3467,0,1,5,3
3468,0,0,3,10
3469,0,0,3,8
3470,0,1,4,9
3471,0,0,5,10
3472,0,0,3,7
3473,0,1,4,6
3474,0,0,3,10
3475,0,1,3,7
3476,0,0,4,10
3477,0,0,3,5
3478,1,0,4,9
3479,0,0,3,6
3480,0,0,4,4
3481,0,0,4,8
3482,0,0,5,3
3483,0,0,4,10
3484,1,0,5,10
3485,0,1,5,8
3486,0,0,3,4
3487,0,0,2,6
3488,0,1,5,7
3489,0,0,2,8
3490,0,1,3,5
3491,0,0,4,9
3492,1,0,4,9
3493,0,1,5,5
3494,0,0,3,5
3495,0,1,3,0
3496,0,0,4,9
3497,0,0,5,9
3498,0,1,2,4
3499,0,0,3,10
3500,0,0,2,10
3501,0,0,5,6
3502,0,1,3,3
3503,0,0,2,8
3504,0,0,4,6
3505,0,0,4,0
3506,0,0,5,8
3507,0,0,1,8
3508,0,0,5,5
3509,0,1,2,7
3510,1,1,5,9
3511,0,1,3,7
3512,0,0,3,3
3513,0,0,2,4
3514,0,0,4,7
3515,0,2,3,5
3516,0,0,2,5
3517,0,0,3,10
3518,0,0,1,5
3519,1,2,5,6
3520,0,1,4,6
3521,0,0,4,4
3522,0,0,4,8
3523,0,0,3,5
3524,0,1,5,5
3525,0,0,2,8
3526,1,1,4,8
3527,0,0,5,6
3528,0,1,4,8
3529,0,1,4,10
3530,0,1,4,6
3531,0,2,5,4
3532,0,1,4,8
3533,0,0,3,8
3534,0,1,4,8
3535,0,0,5,4
3536,0,2,4,7
3537,1,0,3,5
3538,0,0,4,9
3539,0,2,2,4
3540,0,0,5,7
3541,0,0,3,8
3542,0,0,2,2
3543,0,1,4,9
3544,0,0,3,6
3545,0,0,2,9
3546,0,1,3,8
3547,0,0,3,0
3548,0,0,4,8
3549,0,0,5,5
3550,0,0,5,6
3551,1,1,1,7
3552,0,0,3,5
3553,0,0,4,7
3554,0,0,4,4
3555,0,0,5,7
3556,0,0,2,8
3557,0,0,5,7
3558,0,1,4,8
3559,0,0,4,8
3560,0,0,4,5
3561,0,2,5,2
3562,0,0,2,5
3563,0,0,3,8
3564,1,0,4,7
3565,0,1,4,10
3566,0,0,2,1
3567,0,1,3,8
3568,0,1,2,5
3569,0,0,4,9
3570,0,1,5,9
3571,0,1,5,9
3572,0,0,4,6
3573,0,1,3,9
3574,0,1,1,4
3575,0,0,4,8
3576,0,1,1,4
3577,0,0,5,4
3578,0,0,4,9
3579,1,0,5,7
3580,0,1,3,8
3581,0,0,4,7
3582,0,0,5,2
3583,0,0,3,3
3584,0,1,4,6
3585,0,0,5,5
3586,0,1,4,6
3587,0,0,4,4
3588,0,0,4,9
3589,0,1,4,7
3590,0,0,4,9
3591,0,0,2,6
3592,0,0,4,9
3593,0,1,4,7
3594,0,0,5,2
3595,1,2,3,6
3596,0,0,3,8
3597,0,0,1,5
3598,0,0,4,9
3599,0,1,3,2
3600,0,1,4,6
3601,0,0,4,6
3602,0,1,4,7
3603,0,0,4,2
3604,0,0,4,8
3605,0,0,4,5
3606,0,0,5,9
3607,1,1,5,0
3608,0,0,2,5
3609,0,0,5,5
3610,0,0,3,6
3611,0,0,5,4
3612,0,1,5,1
3613,1,0,4,4
3614,0,0,2,5
3615,0,0,3,10
3616,0,0,5,5
3617,0,0,4,2
3618,0,2,4,6
3619,0,0,5,9
3620,0,0,3,7
3621,0,0,4,6
3622,0,1,4,9
3623,0,0,1,5
3624,0,0,4,9
3625,0,0,4,6
3626,0,0,4,9
3627,0,0,5,7
3628,0,0,5,7
3629,1,0,3,9
3630,1,1,3,10
3631,0,0,5,9
3632,0,2,2,3
3633,0,1,4,4
3634,0,0,4,10
3635,0,2,4,6
3636,0,1,5,4
3637,0,0,3,3
3638,0,0,4,1
3639,0,2,5,5
3640,0,2,5,0
3641,0,0,4,5
3642,0,0,5,7
3643,1,0,4,2
3644,1,1,3,4
3645,0,0,2,9
3646,0,1,3,5
3647,0,0,2,6
3648,0,0,3,2
3649,0,0,3,7
3650,0,2,4,6
3651,0,1,5,7
3652,0,0,4,5
3653,0,0,5,5
3654,0,0,4,7
3655,0,0,1,5
3656,1,0,2,8
3657,0,0,5,7
3658,1,0,3,7
3659,0,2,3,5
3660,0,1,2,5
3661,0,0,5,7
3662,0,1,5,6
3663,0,2,4,7
3664,0,0,4,7
3665,0,0,2,6
3666,0,0,5,5
3667,2,0,4,7
3668,0,0,5,6
3669,0,1,4,0
3670,0,1,1,6
3671,0,1,2,8
3672,0,0,5,7
3673,0,0,4,1
3674,0,0,5,9
3675,0,0,1,8
3676,0,1,5,4
3677,2,0,4,6
3678,0,0,3,3
3679,0,0,1,5
3680,0,0,5,1
3681,0,0,4,7
3682,0,1,4,2
3683,0,0,4,9
3684,0,1,3,5
3685,0,1,5,9
3686,1,0,3,6
3687,0,1,5,4
3688,0,0,4,5
3689,0,0,5,7
3690,0,1,5,3
3691,0,0,3,4
3692,0,1,5,9
3693,0,0,2,4
3694,1,0,2,6
3695,0,0,4,6
3696,0,0,5,0
3697,0,1,4,7
3698,0,1,2,7
3699,0,1,5,4
3700,0,0,4,6
3701,0,0,5,9
3702,1,0,5,10
3703,0,1,2,9
3704,1,0,4,2
3705,0,0,3,10
3706,1,0,4,9
3707,0,2,3,5
3708,0,0,5,5
3709,1,0,3,5
3710,1,0,4,8
3711,0,0,5,10
3712,0,1,2,5
3713,0,0,3,10
3714,1,0,5,10
3715,1,1,4,6
3716,0,0,1,8
3717,0,0,4,6
3718,0,0,4,8
3719,0,1,5,6
3720,0,1,3,7
3721,0,2,2,2
3722,0,1,3,3
3723,0,0,5,3
3724,0,0,4,9
3725,0,0,4,7
3726,0,1,3,6
3727,0,0,2,2
3728,0,1,5,7
3729,0,0,5,4
3730,0,0,5,4
3731,0,1,4,10
3732,1,0,4,8
3733,0,0,4,3
3734,0,0,5,8
3735,0,0,5,7
3736,0,0,5,5
3737,0,1,2,6
3738,0,0,3,5
3739,0,3,4,7
3740,0,1,4,5
3741,0,0,5,5
3742,0,0,4,9
3743,0,0,3,3
3744,0,0,4,6
3745,0,0,4,5
3746,1,0,5,0
3747,0,0,5,4
3748,0,1,5,6
3749,0,0,1,7
3750,0,0,3,8
3751,0,0,5,8
3752,0,2,4,7
3753,0,0,5,6
3754,0,0,4,6
3755,0,1,3,9
3756,1,0,3,9
3757,0,0,4,4
3758,0,0,4,6
3759,0,0,3,8
3760,0,0,3,7
3761,0,0,4,5
3762,0,0,2,6
3763,0,0,5,10
3764,2,0,4,8
3765,1,0,4,7
3766,0,0,2,10
3767,0,0,2,8
3768,0,0,3,4
3769,0,0,5,4
3770,1,0,5,8
3771,1,0,4,2
3772,0,0,5,10
3773,0,0,5,7
3774,0,0,3,3
3775,0,0,5,10
3776,0,2,4,9
3777,0,0,5,0
3778,0,1,1,5
3779,0,0,3,2
3780,0,3,2,3
3781,0,0,3,8
3782,1,2,5,4
3783,0,0,3,5
3784,0,0,4,2
3785,0,0,4,7
3786,0,0,4,6
3787,1,1,4,8
3788,0,0,4,9
3789,0,0,5,3
3790,0,2,5,8
3791,0,0,3,1
3792,0,0,3,8
3793,0,0,3,5
3794,1,1,4,8
3795,0,0,5,9
3796,0,1,4,8
3797,0,0,5,4
3798,0,0,5,5
3799,0,0,5,5
3800,0,1,5,5
3801,0,0,5,6
3802,0,0,5,6
3803,0,1,3,3
3804,0,0,4,0
3805,0,0,3,5
3806,0,0,4,9
3807,0,0,3,8
3808,1,1,5,9
3809,0,1,5,7
3810,0,0,5,8
3811,0,0,5,7
3812,0,0,3,6
3813,2,0,3,4
3814,0,1,4,2
3815,0,0,5,8
3816,0,0,2,9
3817,0,0,4,5
3818,0,1,5,8
3819,0,0,4,9
3820,0,0,2,9
3821,0,2,5,3
3822,0,0,5,5
3823,0,0,3,6
3824,0,0,5,3
3825,0,0,4,4
3826,0,0,3,1
3827,0,0,2,8
3828,0,0,4,7
3829,1,0,5,7
3830,1,1,5,8
3831,0,0,5,2
3832,0,0,5,3
3833,1,0,4,1
3834,1,0,4,3
3835,0,1,4,6
3836,0,0,4,4
3837,0,1,5,8
3838,0,0,3,6
3839,0,2,5,9
3840,0,0,2,7
3841,1,0,3,8
3842,0,0,1,9
3843,1,0,3,8
3844,0,0,3,7
3845,1,1,4,4
3846,0,0,2,6
3847,0,1,2,4
3848,0,0,1,3
3849,0,0,5,4
3850,0,0,3,5
3851,0,0,5,8
3852,0,2,5,9
3853,0,1,5,2
3854,0,0,4,6
3855,0,0,3,9
3856,1,0,2,6
3857,0,0,4,9
3858,0,0,4,6
3859,0,0,2,7
3860,0,1,3,8
3861,0,1,4,8
3862,0,1,5,6
3863,0,0,3,3
3864,0,0,5,6
3865,0,0,3,6
3866,0,0,3,7
3867,0,1,4,6
3868,0,0,4,10
3869,0,1,3,5
3870,0,0,4,1
3871,0,1,4,8
3872,0,0,4,10
3873,0,0,2,6
3874,0,0,4,5
3875,0,0,5,3
3876,0,0,2,9
3877,0,1,5,5
3878,0,0,4,4
3879,0,0,5,9
3880,1,0,4,6
3881,0,0,5,8
3882,0,0,3,3
3883,0,0,4,5
3884,0,2,3,1
3885,0,1,5,7
3886,0,2,4,9
3887,0,1,4,9
3888,0,1,5,9
3889,0,1,4,5
3890,0,1,2,5
3891,1,0,1,10
